f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
213.0,271.0,29.97773412177663,443.0,20196.0,0.2,0.0,137.1964369458131,2.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.924,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.25
100.0,129.0,30.026080600049887,443.0,59664.0,1.0,0.5,190.68294486539224,4.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.924,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.25
213.0,121.0,30.03953126040147,443.0,34261.0,0.6,0.5,57.87400605205594,8.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.924,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.25
253.0,160.0,29.992557969041524,443.0,59364.0,0.4,0.5,148.34586611733022,5.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.924,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.25
155.0,151.0,29.997188157582656,443.0,22597.0,0.0,0.0,172.67690063617408,9.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.924,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.25
144.0,153.0,30.03293016825783,443.0,28962.0,0.6,0.0,163.05947767598323,7.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.924,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.25
183.0,189.0,29.986144641615272,443.0,38656.0,0.0,0.0,157.71040801724033,4.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.924,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.25
176.0,245.0,29.996104871592696,443.0,34226.0,0.4,1.0,108.82053525259838,7.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.25
158.0,217.0,29.991558243473253,443.0,44895.0,0.4,0.0,151.83119568760844,9.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.25
294.0,273.0,29.969176003837905,443.0,36247.0,0.0,0.5,115.27850657770753,2.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.657,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
281.0,140.0,29.966200489383912,443.0,6872.0,1.0,1.0,87.22266778013831,3.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.657,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
118.0,156.0,29.999255105462847,443.0,55682.0,0.0,1.0,17.593836650522256,6.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.657,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
123.0,150.0,30.02007165509785,443.0,6731.0,0.8,0.5,187.97199999091725,3.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.657,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
165.0,224.0,30.019094986012664,443.0,47615.0,0.0,0.5,32.606867010559995,5.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.657,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
257.0,230.0,30.030477764040143,443.0,28120.0,0.6,0.0,173.61693573735067,4.0,0.381,0.781,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.657,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
66935402.0,493.0,50.297832529538894,22.0,50635.0,0.6,0.0,134.04313433235586,6.0,0.272,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.852,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
162292515.0,1223.0,49.30296433254136,8443.0,56173.0,0.8,1.0,112.33421446269605,8.0,0.636,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.852,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
99344711.0,326.0,45.27909583564535,3389.0,3812.0,0.2,0.5,99.22081512937534,7.0,0.548,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.852,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
147973691.0,274.0,36.937103009001184,3389.0,26936.0,0.0,0.0,44.342548103234144,4.0,0.598,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.852,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
71623274.0,1775.0,38.20649545222447,3389.0,51062.0,0.8,0.0,124.34292977778482,4.0,0.188,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.852,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
199691991.0,262.0,46.96502452349753,3389.0,57390.0,0.6,0.0,16.574383081082402,8.0,0.656,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.852,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
92488591.0,596.0,55.538706589318345,8080.0,31983.0,1.0,0.5,32.74874856730467,7.0,0.53,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.852,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
112815311.0,361.0,55.52632164149835,3389.0,50640.0,0.8,1.0,76.92252657728417,9.0,0.879,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.52,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.25
128300512.0,1724.0,57.52331762236173,8443.0,46948.0,0.8,0.0,169.43821016204916,8.0,0.479,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
71393793.0,1774.0,38.738299790318635,53.0,2594.0,0.4,0.0,92.51998704855468,9.0,0.744,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
69004940.0,221.0,11.822178191366952,8080.0,9041.0,0.4,1.0,166.69243773829197,8.0,0.434,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
188291603.0,534.0,26.270103132820047,22.0,31305.0,0.8,0.0,31.24318011550485,6.0,0.725,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
189070385.0,981.0,51.367652542561586,8080.0,9320.0,0.2,1.0,164.8010115709513,9.0,0.065,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
